Company,Model,Display Height,Display Width,Display Size,Display Quality,Display Type,Processor Name,Processor Generation,Memory,Ram,Videocard,Videocard Storage,Illuminated keyboard,Price,Website index
DIGMA,Pro Fortis M,1080.0,1920.0,17.3,,IPS,Intel Core i3,10110U,512.0,16.0,Intel UHD Graphics,,,353300,4
DIGMA,Pro Fortis M,1080.0,1920.0,17.3,,IPS,Intel Core i3,10110U,256.0,8.0,Intel UHD Graphics,,,273000,4
DIGMA,Pro Sprint M,1080.0,1920.0,15.6,,IPS,Intel Core i7,10710U,512.0,16.0,Intel UHD Graphics,,,468600,4
DIGMA,EVE 15 P418,1080.0,1920.0,15.6,,IPS,Intel Pentium,N5030,256.0,8.0,Intel UHD Graphics 605,,,205000,4
DIGMA,Pro Sprint M,1080.0,1920.0,15.6,,IPS,Intel Core i5,1135G7,512.0,8.0,Intel Iris Xe Graphics,,,413100,4
DIGMA,Pro Magnus M,1440.0,2560.0,16.1,,IPS,AMD Ryzen 9,5900HX,512.0,16.0,AMD Radeon RX Vega 8,,,537800,4
DIGMA,Pro Magnus M,1440.0,2560.0,16.1,,IPS,AMD Ryzen 7,5800H,512.0,16.0,AMD Radeon RX Vega 8,,,535500,4
DIGMA,Pro Magnus M,1440.0,2560.0,16.1,,IPS,AMD Ryzen 5,5600U,512.0,16.0,AMD Radeon RX Vega 7,,,470300,4
DIGMA,EVE 15 P418,1080.0,1920.0,15.6,,IPS,Intel Celeron,N4020C,,4.0,Intel UHD Graphics 600,,,137000,4
DIGMA,Pro Sprint M,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,3500U,256.0,8.0,AMD Radeon RX Vega 8,,,288600,4
DIGMA,Pro Sprint M,1080.0,1920.0,16.1,,IPS,AMD Ryzen 3,3250U,256.0,8.0,AMD Radeon RX Vega 3,,,241000,4
DIGMA,EVE 14 C415,1080.0,1920.0,14.0,,IPS,Intel Celeron,N3350,128.0,4.0,Intel HD Graphics 500,,,140000,4
DIGMA,Pro Sprint M,1080.0,1920.0,16.1,,IPS,AMD Ryzen 5,3500U,512.0,16.0,AMD Radeon RX Vega 8,,,301100,4
DIGMA,Pro Sprint M,1080.0,1920.0,15.6,,IPS,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,263400,4
PANASONIC,Toughbook,1440.0,2160.0,6.81,,LCD,Intel Core i5,10310U,512.0,16.0,Intel UHD Graphics,,,2986600,4
PANASONIC,TOUGHBOOK,768.0,1366.0,14.0,,,Intel Core i5,1145G7,256.0,8.0,Intel Iris Xe Graphics,,,1574100,4
PANASONIC,TOUGHBOOK,1080.0,1920.0,14.0,,,Intel Core i5,1145G7,512.0,8.0,Intel Iris Xe Graphics,,,1949900,4
PANASONIC,Toughbook,1440.0,2160.0,,,,Intel Core i5,10310U,512.0,16.0,Intel UHD Graphics,,,2581700,4
ADATA,XPG XENIA XE,1080.0,1920.0,15.6,,IPS,Intel Core i7,1165G7,1024.0,16.0,Intel Iris Xe graphics,,,873300,4
RAZER,Blade 15,1080.0,1920.0,15.6,,IPS,Intel Core i7,12800H,1024.0,16.0,Nvidia GeForce RTX 3070 Ti,8.0,,2282800,4
RAZER,Blade 17,1440.0,2560.0,17.3,,IPS,Intel Core i7,12800H,1024.0,16.0,Nvidia GeForce RTX 3070 Ti,8.0,,1997900,4
RAZER,Blade 15,1440.0,2560.0,15.6,,IPS,Intel Core i7,13800H,1024.0,16.0,NVIDIA GeForce RTX 4070,8.0,,2235700,4
RAZER,Blade 16,1600.0,2560.0,16.0,,IPS,Intel Core i9,13950HX,1024.0,32.0,NVIDIA GeForce RTX 4080,16.0,,3053900,4
RAZER,Blade 16,1600.0,2560.0,16.0,,IPS,Intel Core i9,13950HX,1024.0,32.0,NVIDIA GeForce RTX 4080,16.0,,3129100,4
RAZER,BLADE 17 W11,2160.0,3840.0,17.3,,,Intel Core i9,12900H,1024.0,32.0,NVIDIA Geforce RTX 3070 Ti,,,2967400,4
RAZER,BLADE 15,1440.0,2560.0,15.6,,IPS,Intel Core i7,12800H,1024.0,32.0,NVIDIA Geforce RTX 3080 Ti,,,1723100,4
RAZER,BLADE 17 W11,1440.0,2560.0,17.3,,,Intel Core i9,12900H,1024.0,16.0,NVIDIA Geforce RTX 3070 Ti,,,2253700,4
RAZER,Blade 16,2400.0,3840.0,16.0,,IPS,Intel Core i9,13950HX,2048.0,32.0,NVIDIA GeForce RTX 4090,16.0,,3183500,4
RAZER,Blade 14,1440.0,2560.0,14.0,,IPS,AMD Ryzen 9,6900HX,1024.0,16.0,NVIDIA GeForce RTX 3070 Ti,8.0,,1734700,4
RAZER,BLADE 17,1080.0,1920.0,17.3,,IPS,Intel Core i7,12800H,1024.0,32.0,NVIDIA Geforce RTX 3080 Ti,,,2393000,4
RAZER,Blade 18,1600.0,2560.0,18.0,,IPS,Intel Core i9,13980HX,2048.0,64.0,NVIDIA GeForce RTX 4090,16.0,,3983200,4
RAZER,Blade 15,1440.0,2560.0,15.0,,IPS,Intel Core i7,12800H,1024.0,16.0,NVIDIA GeForce RTX 3060,6.0,,1378200,4
RAZER,Blade 16,2880.0,5120.0,16.0,,Mini-LED,Intel Core i9,13950HX,2048.0,32.0,NVIDIA GeForce RTX 4090,16.0,,3395100,4
XIAOMI,Pro RedmiBook,2000.0,3000.0,15.6,,IPS,Intel Core i7,12650H,512.0,16.0,NVIDIA GeForce RTX 2050,4.0,,803800,4
XIAOMI,Redmibook Pro,,,15.6,,IPS,Intel Core i5,12450H,512.0,16.0,Intel UHD Graphics,,,543800,4
XIAOMI,Pro RedmiBook,1600.0,2560.0,14.0,,IPS,AMD Ryzen 5,6600H,512.0,16.0,AMD Radeon Graphics,,,520900,4
XIAOMI,Pro RedmiBook,1600.0,2560.0,14.0,,IPS,AMD Ryzen 7,5825U,512.0,16.0,AMD Radeon,,,542200,4
XIAOMI,Redmi G,1600.0,2560.0,16.0,,IPS,Intel Core i7,12650H,512.0,16.0,NVIDIA Geforce RTX 3050 Ti,4.0,,786100,4
XIAOMI,Redmibook Pro,,,15.6,,IPS,Intel Core i5,12450H,512.0,16.0,NVIDIA GeForce RTX 2050,4.0,,657000,4
XIAOMI,Redmi G,1600.0,2560.0,16.0,,IPS,Intel Core i7,12650H,512.0,16.0,NVIDIA GeForce RTX 3050,4.0,,679100,4
XIAOMI,Pro RedmiBook,1600.0,2560.0,14.0,,IPS,AMD Ryzen 5,5625U,512.0,16.0,AMD Radeon Graphics,,,465600,4
CORSAIR,VOYAGER a1600 Gaming Laptop,1600.0,2560.0,16.0,,IPS,AMD Ryzen 9,6900HS,2048.0,32.0,AMD Radeon RX 6800M,12.0,,2021700,4
CORSAIR,VOYAGER a1600 Gaming Laptop,1600.0,2560.0,16.0,,IPS,AMD Ryzen 7,6800HS,1024.0,16.0,AMD Radeon RX6800M,12.0,,2057700,4
INTEL,NUC M15,1080.0,1920.0,15.6,,LCD,Intel Core i7,1165G7,512.0,16.0,Intel Iris Xe Graphics,,,391400,4
INTEL,NUC M15 Laptop Kit LAPBC510,1080.0,1920.0,15.6,,IPS,Intel Core i5,1135G7,,8.0,Iris Xe Graphics,,,275000,4
GIGABYTE,,1080.0,1920.0,15.6,,IPS,AMD Ryzen 7,5700U,512.0,16.0,Nvidia GeForce RTX 3060,6.0,,627400,4
GIGABYTE,,1440.0,2560.0,14.0,,OLED,Intel Core i7,13700H,1024.0,16.0,NVIDIA GeForce RTX 4050,6.0,,1373700,4
GIGABYTE,,2400.0,3840.0,16.0,,OLED,Intel Core i7,13700H,1024.0,16.0,NVIDIA GeForce RTX 4070,8.0,,1631700,4
GIGABYTE,,2400.0,3840.0,16.0,,OLED,Intel Core i9,13900H,1024.0,32.0,NVIDIA GeForce RTX 4070,8.0,,1880600,4
GIGABYTE,G5,1080.0,1920.0,15.0,,,Intel Core i5,12500H,512.0,16.0,NVIDIA GeForce RTX 4060,8.0,,756500,4
GIGABYTE,AORUS 17H,1080.0,1920.0,17.3,,,Intel Core i7,13700H,1024.0,16.0,NVIDIA GeForce RTX 4080,12.0,,1664900,4
GIGABYTE,,1080.0,1920.0,17.3,,IPS,Intel Core i5,12500H,1024.0,16.0,NVIDIA GeForce RTX 3060,6.0,,458300,4
GIGABYTE,,1080.0,1920.0,15.6,,,Intel Core i5,12500H,512.0,8.0,NVIDIA GeForce RTX 4070,8.0,,827400,4
GIGABYTE,,1440.0,2560.0,15.6,,,Intel Core i5,12500H,1024.0,16.0,NVIDIA GeForce RTX 3080 Ti,16.0,,1123600,4
GIGABYTE,,1440.0,2560.0,15.6,,,Intel Core i5,12500H,1024.0,16.0,Nvidia GeForce RTX 3070 Ti,8.0,,792000,4
GIGABYTE,AORUS 15X,1440.0,2560.0,15.6,,IPS,Intel Core i9,13900HX,1024.0,16.0,NVIDIA GeForce RTX 4070,8.0,,1592000,4
GIGABYTE,GBT G5,1080.0,1920.0,15.6,,IPS,Intel Core i5,12500H,512.0,8.0,NVIDIA GeForce RTX 4050,6.0,,422100,4
GIGABYTE,Aero 16,2160.0,3840.0,16.0,,AMOLED,Intel Core i7,12700H,1024.0,32.0,NVIDIA GeForce RTX3070 Ti,8.0,,1227400,4
GIGABYTE,AERO 17,2160.0,3840.0,17.3,,IPS,Intel Core i7,12700H,2048.0,16.0,NVIDIA Geforce RTX 3070 Ti 8 GB,8.0,,1166200,4
GIGABYTE,AORUS 15,1440.0,2560.0,15.6,,IPS,Intel Core i7,13700H,1024.0,16.0,NVIDIA GeForce RTX 4070,8.0,,1176600,4
GIGABYTE,AORUS 17X AXF,1440.0,2560.0,17.3,,,Intel Core i9,13980HX,1024.0,16.0,NVIDIA GeForce RTX 4080,,,1901700,4
GIGABYTE,AORUS 15X,1440.0,2560.0,15.6,,IPS,Intel Core i9,13900HX,1024.0,16.0,NVIDIA GeForce RTX 4070,8.0,,1630100,4
GIGABYTE,AORUS 15X,1440.0,2560.0,15.6,,LED,Intel Core i7,13700HX,1024.0,16.0,NVIDIA GeForce RTX 4060,8.0,,1110000,4
GIGABYTE,G5,1080.0,1920.0,15.6,,IPS,Intel Core i5,12500H,512.0,8.0,NVIDIA GeForce RTX 4050,6.0,,621300,4
GIGABYTE,Aorus 15 XE5,1080.0,1920.0,15.6,,IPS,Intel Core i7,12700H,1024.0,32.0,NVIDIA GeForce RTX 3070 Ti Max-Q,8.0,,1213800,4
FUJITSU,LIFEBOOK A3511,1080.0,1920.0,15.6,,LED,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,349200,4
FUJITSU,LIFEBOOK A3511,1080.0,1920.0,15.6,,LED,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,228100,4
FUJITSU,LIFEBOOK A3511,1080.0,1920.0,15.6,,LED,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,327100,4
FUJITSU,LIFEBOOK E5511,1080.0,1920.0,15.6,,,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,576200,4
FUJITSU,LIFEBOOK A3511,1080.0,1920.0,15.6,,LED,Intel Core i5,1135G7,512.0,16.0,Intel Iris Xe Graphics,,,427600,4
FUJITSU,Lifebook E5411,1080.0,1920.0,14.0,,IPS,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,331700,4
FUJITSU,LIFEBOOK A3511,1080.0,1920.0,15.6,,,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,285300,4
FUJITSU,LIFEBOOK A3511,1080.0,1920.0,15.6,,,Intel Core i5,1135G7,512.0,8.0,Intel Iris Xe,,,304700,4
FUJITSU,LIFEBOOK E5512,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,256.0,16.0,Intel Iris X Graphics,,,625500,4
FUJITSU,LIFEBOOK E5412,1080.0,1920.0,14.0,,IPS,Intel Core i5,1235U,512.0,8.0,Intel Iris X Graphics,,,709800,4
FUJITSU,LIFEBOOK E5512A,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,5675U,256.0,16.0,AMD Radeon Graphics,,,517700,4
FUJITSU,LIFEBOOK E5512,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,256.0,16.0,Intel Iris X Graphics,,,761800,4
FUJITSU,,1080.0,1920.0,15.6,,,Intel Core i5,1235U,512.0,16.0,Intel Iris Xe,,,917700,4
FUJITSU,,1080.0,1920.0,15.6,,,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe,,,784100,4
FUJITSU,LIFEBOOK E5512,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,16.0,Intel Iris X Graphics,,,775100,4
FUJITSU,LIFEBOOK A3511,1080.0,1920.0,15.6,,,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,432000,4
FUJITSU,LIFEBOOK E4511,1080.0,1920.0,15.6,,IPS,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,480400,4
FUJITSU,LIFEBOOK U7512,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,772600,4
FUJITSU,LIFEBOOK U7512,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,512.0,16.0,Intel Iris Xe Graphics,,,798500,4
FUJITSU,LIFEBOOK U7512,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,16.0,Intel Iris Xe Graphics,,,691900,4
FUJITSU,Lifebook U7410,1080.0,1920.0,14.0,,IPS,Intel Core i5,10210U,512.0,16.0,Intel UHD Graphics,,,1138700,4
FUJITSU,LIFEBOOK U7411,1080.0,1920.0,14.0,,,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,616300,4
FUJITSU,LIFEBOOK E5512,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,512.0,16.0,Iris Xe Graphics,,,791500,4
FUJITSU,LIFEBOOK E5512A,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,5675U,512.0,16.0,AMD Radeon Graphics,,,567600,4
FUJITSU,LIFEBOOK E5412A,1080.0,1920.0,14.0,,IPS,AMD Ryzen 5,5675U,256.0,8.0,AMD Radeon Graphics,,,530300,4
FUJITSU,LIFEBOOK E5412A,1080.0,1920.0,14.0,,IPS,AMD Ryzen 5,5675U,512.0,16.0,AMD Radeon Graphics,,,606500,4
FUJITSU,LIFEBOOK E5512,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,512.0,16.0,Iris Xe Graphics,,,773000,4
FUJITSU,LIFEBOOK U7512,1080.0,1920.0,15.6,,,Intel Core i7,1270P,1024.0,32.0,Iris Xe Graphics,,,1282900,4
FUJITSU,LIFEBOOK E5512A,1080.0,1920.0,15.6,,IPS,AMD Ryzen 7,5875U,512.0,16.0,AMD Radeon,,,734500,4
FUJITSU,LIFEBOOK E5412,1080.0,1920.0,14.0,,,Intel Core i5,1235U,512.0,16.0,Iris Xe Graphics,,,690200,4
FUJITSU,LIFEBOOK U7512,1080.0,1920.0,15.6,,,Intel Core i7,1255U,512.0,16.0,Iris Xe Graphics,,,1045300,4
FUJITSU,LIFEBOOK E5512A,1080.0,1920.0,15.6,,IPS,AMD Ryzen 7,5875U,1024.0,32.0,AMD Radeon,,,885700,4
FUJITSU,LIFEBOOK E5512,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,607600,4
FUJITSU,470 G9,1080.0,1920.0,14.0,,IPS,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,513800,4
FUJITSU,LIFEBOOK E5512,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,512.0,16.0,Intel Iris Xe Graphics,,,625700,4
FUJITSU,LIFEBOOK U9312X,1080.0,1920.0,13.3,,IPS,Intel Core i5,1235U,512.0,16.0,Intel Iris Xe Graphics,,,914200,4
FUJITSU,LIFEBOOK U9312,1080.0,1920.0,13.3,,,Intel Core i7,1265U,512.0,16.0,Intel Iris Xe Graphics,,,1277700,4
FUJITSU,LIFEBOOK U9312,1080.0,1920.0,13.3,,,Intel Core i7,1265U,512.0,16.0,Intel Iris Xe Graphics,,,1126700,4
FUJITSU,LIFEBOOK E5512,1080.0,1920.0,15.6,,,Intel Core i7,1255U,512.0,16.0,Intel Iris Xe Graphics,,,639200,4
MSI,PRESTIGE 14 EVO,1080.0,1920.0,14.0,,IPS,Intel Core i5,1135G7,512.0,16.0,Intel Iris Xe Graphics,,,761200,4
MSI,,2160.0,3840.0,14.0,,LED,Intel Core i7,1185G7,1024.0,16.0,Nvidia Geforce GTX 1650 Ti Max-Q,4.0,,1229500,4
MSI,Creator Z16,1600.0,2560.0,16.0,,,Intel Core i7,11800H,1024.0,16.0,Nvidia GeForce RTX 3060,6.0,,1257400,4
MSI,GF63 THIN,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,512.0,16.0,NVIDIA Geforce RTX 3050 Ti 4 GB,4.0,,507700,4
MSI,GF63 THIN,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,512.0,16.0,NVIDIA Geforce RTX 3050 4 GB,4.0,,514100,4
MSI,GF63,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA GeForce RTX 3050 Ti,4.0,,532900,4
MSI,GF63,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,534600,4
MSI,GF63,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA GeForce RTX 3050 Ti,4.0,,580700,4
MSI,Summit E13FlipEvo,1200.0,1920.0,13.4,,IPS,Intel Core i5,1135G7,512.0,16.0,Intel Iris Xe Graphics,,,1023700,4
MSI,Modern 14,1080.0,1920.0,14.0,,IPS,Intel Core i7,1195G7,512.0,8.0,Intel Iris Xe Graphics,,,662000,4
MSI,Summit E13FlipEvo,1200.0,1920.0,13.4,,IPS,Intel Core i5,1155G7,512.0,16.0,Intel Iris Xe Graphics,,,1047800,4
MSI,Creator 15,2160.0,3840.0,15.6,,OLED,Intel Core i7,11800H,512.0,16.0,Nvidia GeForce RTX 3060,6.0,,1274700,4
MSI,Creator 17,2160.0,3840.0,17.3,,,Intel Core i7,11800H,1024.0,32.0,NVIDIA Geforce RTX 3080,16.0,,2095000,4
MSI,Modern 14,1080.0,1920.0,14.0,,IPS,Intel Core i5,1155G7,512.0,8.0,Intel Iris Xe Graphics,,,503100,4
MSI,PULSE GL76,1080.0,1920.0,17.3,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA Geforce RTX 3050 Ti 4 GB,4.0,,742100,4
MSI,Summit E15,1080.0,1920.0,15.6,,IPS,Intel Core i7,1185G7,512.0,16.0,Nvidia GeForce GTX 1650 Ti,4.0,,1270200,4
MSI,GF63 Thin,1080.0,1920.0,15.6,,IPS,Intel Core i7,11800H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,654300,4
MSI,GF63 THIN,1080.0,1920.0,15.6,,IPS,Intel Core i7,11800H,512.0,8.0,NVIDIA Geforce RTX 3050 Ti 4 GB,4.0,,673700,4
MSI,GF63 Thin,1080.0,1920.0,15.6,,IPS,Intel Core i7,11800H,512.0,8.0,NVIDIA GeForce RTX 3050 Ti,4.0,,584700,4
MSI,Creator M16,1600.0,2560.0,16.0,,,Intel Core i7,11800H,512.0,16.0,NVIDIA GeForce RTX 3050,4.0,,592700,4
MSI,GS76 Stealth,1080.0,1920.0,17.3,,IPS,Intel Core i7,11800H,512.0,16.0,Nvidia GeForce RTX 3060,6.0,,1331200,4
MSI,GF63 THIN,1080.0,1920.0,15.6,,IPS,Intel Core i7,11800H,512.0,8.0,NVIDIA Geforce RTX 3050 4 GB,4.0,,620900,4
MSI,GF63 Thin,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,539100,4
MSI,PULSE GL66,1080.0,1920.0,15.6,,IPS,Intel Core i7,11800H,512.0,8.0,NVIDIA GeForce RTX 3050 Ti,4.0,,797100,4
MSI,GF63 Thin,1080.0,1920.0,15.6,,IPS,Intel Core i5,10500H,256.0,8.0,NVIDIA GeForce GTX 1650,4.0,,312200,4
MSI,GF63 Thin,1080.0,1920.0,15.6,,IPS,Intel Core i5,10300H,256.0,8.0,NVIDIA GeForce GTX 1650,4.0,,408100,4
MSI,Pulse GL76,1080.0,1920.0,17.3,,IPS,Intel Core i5,11400H,256.0,8.0,NVIDIA GeForce RTX 3050,4.0,,446200,4
MSI,GF63 Thin,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,256.0,8.0,NVIDIA GeForce GTX 1650,4.0,,498300,4
MSI,PULSE GL76,1080.0,1920.0,17.3,,IPS,Intel Core i7,12700H,512.0,8.0,NVIDIA Geforce RTX 3050 4 GB,4.0,,733400,4
MSI,PULSE GL66,1080.0,1920.0,15.6,,IPS,Intel Core i7,12700H,512.0,16.0,NVIDIA Geforce RTX 3060 6 GB,6.0,,879500,4
MSI,GS66,1440.0,2560.0,15.6,,IPS,Intel Core i7,12700H,1024.0,32.0,Nvidia GeForce RTX 3070 Ti,8.0,,1391600,4
MSI,Pulse GL66,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,357800,4
MSI,Creator 15,2400.0,3840.0,15.6,,,Intel Core i7,11800H,1024.0,16.0,Nvidia GeForce RTX 3080,8.0,,2128500,4
MSI,Bravo 15,1080.0,1920.0,15.6,,IPS,AMD Ryzen 7,5800H,512.0,8.0,AMD Radeon RX 5500M,4.0,,910200,4
MSI,Crosshair 17,1440.0,2560.0,17.3,,IPS,Intel Core i7,11800H,512.0,16.0,NVIDIA GeForce RTX 3050,4.0,,864900,4
MSI,PULSE GL66,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA Geforce RTX 3050 Ti 4 GB,4.0,,564400,4
MSI,Laptop Creator Z16,1600.0,2560.0,16.0,,,Intel Core i7,11800H,1024.0,32.0,Nvidia GeForce RTX 3060,6.0,,1477100,4
MSI,PULSE GL66,1080.0,1920.0,15.6,,IPS,Intel Core i5,12500H,512.0,8.0,NVIDIA Geforce RTX 3060 6 GB,6.0,,704300,4
MSI,PULSE GL76,1080.0,1920.0,17.3,,IPS,Intel Core i5,12500H,512.0,16.0,NVIDIA Geforce RTX 3060 6 GB,6.0,,705700,4
MSI,GF63 THIN,1080.0,1920.0,15.6,,IPS,Intel Core i7,11800H,512.0,16.0,NVIDIA Geforce RTX 3050 4 GB,4.0,,630600,4
MSI,GF63 Thin,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,256.0,8.0,NVIDIA GeForce RTX 3050 Ti,4.0,,513500,4
MSI,CreatorPro Z16,1600.0,2560.0,16.0,,IPS,Intel Core i7,12700H,1024.0,32.0,Nvidia Geforce RTX A5000,16.0,,1825500,4
MSI,Modern 15,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,512.0,8.0,Intel Arc A370M,4.0,,453100,4
MSI,CreatorPro Z17,1440.0,2560.0,17.0,,IPS,Intel Core i9,12900H,2048.0,64.0,NVIDIA GeForce RTX A5500,16.0,,2972000,4
MSI,GF63,1080.0,1920.0,15.6,,IPS,Intel Core i5,12450H,512.0,16.0,Intel Arc A370M,4.0,,489200,4
MSI,CreatorPro Z16P,1600.0,2560.0,16.0,,IPS,Intel Core i9,12900H,2048.0,64.0,NVIDIA GeForce RTX A5500,16.0,,2837100,4
MSI,Creator Z17,1440.0,2560.0,17.3,,IPS,Intel Core i9,12900H,2048.0,64.0,NVIDIA GeForce RTX3080 Ti,16.0,,2247800,4
MSI,CreatorPro Z16,1600.0,2560.0,16.0,,IPS,Intel Core i7,12700H,1024.0,32.0,Nvidia Geforce RTX A5000,16.0,,2179900,4
MSI,Prestige 15,1080.0,1920.0,15.6,,IPS,Intel Core i7,1280P,1024.0,16.0,NVIDIA GeForce RTX 3050 Ti,4.0,,1008500,4
MSI,Pulse GL66,1080.0,1920.0,15.6,,IPS,Intel Core i7,12700H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,537400,4
MSI,Creator Z16P,1600.0,2560.0,16.0,,IPS,Intel Core i7,12700H,1024.0,32.0,NVIDIA GeForce RTX3070 Ti,,,1596000,4
MSI,CreatorPro Z17,1440.0,2560.0,17.0,,IPS,Intel Core i7,12700H,1024.0,32.0,NVIDIA GeForce RTX A3000,12.0,,2276400,4
MSI,Pulse GL66,1080.0,1920.0,15.6,,IPS,Intel Core i5,12500H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,384000,4
MSI,Creator Z16,1600.0,2560.0,16.0,,IPS,Intel Core i7,12700H,512.0,16.0,NVIDIA GeForce RTX 3060,6.0,,1113200,4
MSI,Pulse GL76,1080.0,1920.0,17.3,,IPS,Intel Core i7,12700H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,662700,4
MSI,Stealth GS66,2160.0,3840.0,15.6,,IPS,Intel Core i9,12900H,2048.0,64.0,NVIDIA GeForce RTX3080 Ti,16.0,,2151300,4
MSI,Raider GE67HX,1440.0,2560.0,15.6,,OLED,Intel Core i9,12900HX,2048.0,32.0,NVIDIA GeForce RTX3080 Ti,16.0,,2195600,4
MSI,Pulse GL76,1080.0,1920.0,17.3,,IPS,Intel Core i5,12500H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,416000,4
MSI,Pulse GL76,1080.0,1920.0,17.3,,IPS,Intel Core i7,12700H,512.0,16.0,NVIDIA GeForce RTX 3050 Ti,4.0,,778900,4
MSI,Stealth GS77,1440.0,2560.0,17.3,,IPS,Intel Core i9,12900H,1024.0,32.0,NVIDIA GeForce RTX3070 Ti,8.0,,1885800,4
MSI,Pulse GL76,1080.0,1920.0,17.3,,IPS,Intel Core i5,12500H,512.0,8.0,NVIDIA GeForce RTX 3050 Ti,4.0,,459900,4
MSI,Pulse GL76,1080.0,1920.0,17.3,,IPS,Intel Core i7,12700H,512.0,16.0,NVIDIA GeForce RTX 3050 Ti,4.0,,796400,4
MSI,Pulse GL76,1080.0,1920.0,17.3,,IPS,Intel Core i5,12500H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,448600,4
MSI,Pulse GL66,1080.0,1920.0,15.6,,IPS,Intel Core i5,12500H,512.0,8.0,NVIDIA GeForce RTX 3050 Ti,4.0,,437300,4
MSI,Stealth GS77,2160.0,3840.0,17.3,,IPS,Intel Core i9,12900H,2048.0,64.0,NVIDIA GeForce RTX3080 Ti,16.0,,2175100,4
MSI,Stealth 17M,1080.0,1920.0,17.3,,IPS,Intel Core i5,1240P,512.0,16.0,NVIDIA GeForce RTX 3060,6.0,,811700,4
MSI,Pulse GL66,1080.0,1920.0,15.6,,IPS,Intel Core i7,12700H,512.0,16.0,NVIDIA GeForce RTX 3050 Ti,4.0,,703600,4
MSI,Raider GE66,1080.0,1920.0,15.6,,IPS,Intel Core i9,12900HK,1024.0,32.0,NVIDIA GeForce RTX3070 Ti,,,1428400,4
MSI,Modern 14,1080.0,1920.0,14.0,,IPS,AMD Ryzen 5,5625U,512.0,16.0,AMD Radeon Graphics,,,454600,4
MSI,Sword 17,1080.0,1920.0,17.3,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA GeForce RTX 3050 Ti,4.0,,548600,4
MSI,Sword 15,1080.0,1920.0,15.6,,IPS,Intel Core i7,12700H,512.0,16.0,NVIDIA GeForce RTX 3060,6.0,,814100,4
MSI,Sword 17,1080.0,1920.0,17.3,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,518400,4
MSI,Modern 14,1080.0,1920.0,14.0,,IPS,AMD Ryzen 5,5625U,512.0,8.0,AMD Radeon Graphics,,,469600,4
