Company,Model,Display Height,Display Width,Display Size,Display Quality,Display Type,Processor Name,Processor Generation,Memory,Ram,Videocard,Videocard Storage,Illuminated keyboard,Price,Website index
RAZER,Blade 16,2880.0,5120.0,16.0,,Mini-LED,Intel Core i9,13950HX,2048.0,32.0,NVIDIA GeForce RTX 4090,16.0,,3465600,2
XIAOMI,Pro RedmiBook,2000.0,3000.0,15.6,,IPS,Intel Core i7,12650H,512.0,16.0,NVIDIA GeForce RTX 2050,4.0,,884700,2
XIAOMI,Redmibook Pro,,,15.6,,IPS,Intel Core i5,12450H,512.0,16.0,Intel UHD Graphics,,,560900,2
XIAOMI,Pro RedmiBook,1600.0,2560.0,14.0,,IPS,AMD Ryzen 5,6600H,512.0,16.0,AMD Radeon Graphics,,,535600,2
XIAOMI,Pro RedmiBook,1600.0,2560.0,14.0,,IPS,AMD Ryzen 7,5825U,512.0,16.0,AMD Radeon,,,580500,2
XIAOMI,Redmi G,1600.0,2560.0,16.0,,IPS,Intel Core i7,12650H,512.0,16.0,NVIDIA Geforce RTX 3050 Ti,4.0,,769500,2
XIAOMI,Redmibook Pro,,,15.6,,IPS,Intel Core i5,12450H,512.0,16.0,NVIDIA GeForce RTX 2050,4.0,,627600,2
XIAOMI,Redmi G,1600.0,2560.0,16.0,,IPS,Intel Core i7,12650H,512.0,16.0,NVIDIA GeForce RTX 3050,4.0,,742500,2
XIAOMI,Pro RedmiBook,1600.0,2560.0,14.0,,IPS,AMD Ryzen 5,5625U,512.0,16.0,AMD Radeon Graphics,,,447100,2
CORSAIR,VOYAGER a1600 Gaming Laptop,1600.0,2560.0,16.0,,IPS,AMD Ryzen 9,6900HS,2048.0,32.0,AMD Radeon RX 6800M,12.0,,2173100,2
CORSAIR,VOYAGER a1600 Gaming Laptop,1600.0,2560.0,16.0,,IPS,AMD Ryzen 7,6800HS,1024.0,16.0,AMD Radeon RX6800M,12.0,,1938200,2
INTEL,NUC M15,1080.0,1920.0,15.6,,LCD,Intel Core i7,1165G7,512.0,16.0,Intel Iris Xe Graphics,,,409000,2
INTEL,NUC M15 Laptop Kit LAPBC510,1080.0,1920.0,15.6,,IPS,Intel Core i5,1135G7,,8.0,Iris Xe Graphics,,,286400,2
GIGABYTE,,1080.0,1920.0,15.6,,IPS,AMD Ryzen 7,5700U,512.0,16.0,Nvidia GeForce RTX 3060,6.0,,608100,2
GIGABYTE,,1440.0,2560.0,14.0,,OLED,Intel Core i7,13700H,1024.0,16.0,NVIDIA GeForce RTX 4050,6.0,,1383400,2
GIGABYTE,,2400.0,3840.0,16.0,,OLED,Intel Core i7,13700H,1024.0,16.0,NVIDIA GeForce RTX 4070,8.0,,1606200,2
GIGABYTE,,2400.0,3840.0,16.0,,OLED,Intel Core i9,13900H,1024.0,32.0,NVIDIA GeForce RTX 4070,8.0,,1952400,2
GIGABYTE,G5,1080.0,1920.0,15.0,,,Intel Core i5,12500H,512.0,16.0,NVIDIA GeForce RTX 4060,8.0,,729800,2
GIGABYTE,AORUS 17H,1080.0,1920.0,17.3,,,Intel Core i7,13700H,1024.0,16.0,NVIDIA GeForce RTX 4080,12.0,,1606200,2
GIGABYTE,,1080.0,1920.0,17.3,,IPS,Intel Core i5,12500H,1024.0,16.0,NVIDIA GeForce RTX 3060,6.0,,509000,2
GIGABYTE,,1080.0,1920.0,15.6,,,Intel Core i5,12500H,512.0,8.0,NVIDIA GeForce RTX 4070,8.0,,872600,2
GIGABYTE,,1440.0,2560.0,15.6,,,Intel Core i5,12500H,1024.0,16.0,NVIDIA GeForce RTX 3080 Ti,16.0,,1112200,2
GIGABYTE,,1440.0,2560.0,15.6,,,Intel Core i5,12500H,1024.0,16.0,Nvidia GeForce RTX 3070 Ti,8.0,,858300,2
GIGABYTE,AORUS 15X,1440.0,2560.0,15.6,,IPS,Intel Core i9,13900HX,1024.0,16.0,NVIDIA GeForce RTX 4070,8.0,,1614600,2
GIGABYTE,GBT G5,1080.0,1920.0,15.6,,IPS,Intel Core i5,12500H,512.0,8.0,NVIDIA GeForce RTX 4050,6.0,,425800,2
GIGABYTE,Aero 16,2160.0,3840.0,16.0,,AMOLED,Intel Core i7,12700H,1024.0,32.0,NVIDIA GeForce RTX3070 Ti,8.0,,1282800,2
GIGABYTE,AERO 17,2160.0,3840.0,17.3,,IPS,Intel Core i7,12700H,2048.0,16.0,NVIDIA Geforce RTX 3070 Ti 8 GB,8.0,,1269100,2
GIGABYTE,AORUS 15,1440.0,2560.0,15.6,,IPS,Intel Core i7,13700H,1024.0,16.0,NVIDIA GeForce RTX 4070,8.0,,1210300,2
GIGABYTE,AORUS 17X AXF,1440.0,2560.0,17.3,,,Intel Core i9,13980HX,1024.0,16.0,NVIDIA GeForce RTX 4080,,,1958900,2
GIGABYTE,AORUS 15X,1440.0,2560.0,15.6,,IPS,Intel Core i9,13900HX,1024.0,16.0,NVIDIA GeForce RTX 4070,8.0,,1614600,2
GIGABYTE,AORUS 15X,1440.0,2560.0,15.6,,LED,Intel Core i7,13700HX,1024.0,16.0,NVIDIA GeForce RTX 4060,8.0,,1187000,2
GIGABYTE,G5,1080.0,1920.0,15.6,,IPS,Intel Core i5,12500H,512.0,8.0,NVIDIA GeForce RTX 4050,6.0,,573700,2
GIGABYTE,Aorus 15 XE5,1080.0,1920.0,15.6,,IPS,Intel Core i7,12700H,1024.0,32.0,NVIDIA GeForce RTX 3070 Ti Max-Q,8.0,,1218700,2
FUJITSU,LIFEBOOK A3511,1080.0,1920.0,15.6,,LED,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,371500,2
FUJITSU,LIFEBOOK A3511,1080.0,1920.0,15.6,,LED,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,237900,2
FUJITSU,LIFEBOOK A3511,1080.0,1920.0,15.6,,LED,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,298800,2
FUJITSU,LIFEBOOK E5511,1080.0,1920.0,15.6,,,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,595600,2
FUJITSU,LIFEBOOK A3511,1080.0,1920.0,15.6,,LED,Intel Core i5,1135G7,512.0,16.0,Intel Iris Xe Graphics,,,435100,2
FUJITSU,Lifebook E5411,1080.0,1920.0,14.0,,IPS,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,358700,2
FUJITSU,LIFEBOOK A3511,1080.0,1920.0,15.6,,,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,278800,2
FUJITSU,LIFEBOOK A3511,1080.0,1920.0,15.6,,,Intel Core i5,1135G7,512.0,8.0,Intel Iris Xe,,,334300,2
FUJITSU,LIFEBOOK E5512,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,256.0,16.0,Intel Iris X Graphics,,,656800,2
FUJITSU,LIFEBOOK E5412,1080.0,1920.0,14.0,,IPS,Intel Core i5,1235U,512.0,8.0,Intel Iris X Graphics,,,713300,2
FUJITSU,LIFEBOOK E5512A,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,5675U,256.0,16.0,AMD Radeon Graphics,,,520800,2
FUJITSU,LIFEBOOK E5512,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,256.0,16.0,Intel Iris X Graphics,,,763800,2
FUJITSU,,1080.0,1920.0,15.6,,,Intel Core i5,1235U,512.0,16.0,Intel Iris Xe,,,908300,2
FUJITSU,,1080.0,1920.0,15.6,,,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe,,,844600,2
FUJITSU,LIFEBOOK E5512,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,16.0,Intel Iris X Graphics,,,833400,2
FUJITSU,LIFEBOOK A3511,1080.0,1920.0,15.6,,,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,447000,2
FUJITSU,LIFEBOOK E4511,1080.0,1920.0,15.6,,IPS,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,521600,2
FUJITSU,LIFEBOOK U7512,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,738100,2
FUJITSU,LIFEBOOK U7512,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,512.0,16.0,Intel Iris Xe Graphics,,,764900,2
FUJITSU,LIFEBOOK U7512,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,16.0,Intel Iris Xe Graphics,,,767200,2
FUJITSU,Lifebook U7410,1080.0,1920.0,14.0,,IPS,Intel Core i5,10210U,512.0,16.0,Intel UHD Graphics,,,1065800,2
FUJITSU,LIFEBOOK U7411,1080.0,1920.0,14.0,,,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,566300,2
FUJITSU,LIFEBOOK E5512,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,512.0,16.0,Iris Xe Graphics,,,729500,2
FUJITSU,LIFEBOOK E5512A,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,5675U,512.0,16.0,AMD Radeon Graphics,,,585900,2
FUJITSU,LIFEBOOK E5412A,1080.0,1920.0,14.0,,IPS,AMD Ryzen 5,5675U,256.0,8.0,AMD Radeon Graphics,,,520800,2
FUJITSU,LIFEBOOK E5412A,1080.0,1920.0,14.0,,IPS,AMD Ryzen 5,5675U,512.0,16.0,AMD Radeon Graphics,,,585900,2
FUJITSU,LIFEBOOK E5512,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,512.0,16.0,Iris Xe Graphics,,,729500,2
FUJITSU,LIFEBOOK U7512,1080.0,1920.0,15.6,,,Intel Core i7,1270P,1024.0,32.0,Iris Xe Graphics,,,1348900,2
FUJITSU,LIFEBOOK E5512A,1080.0,1920.0,15.6,,IPS,AMD Ryzen 7,5875U,512.0,16.0,AMD Radeon,,,744700,2
FUJITSU,LIFEBOOK E5412,1080.0,1920.0,14.0,,,Intel Core i5,1235U,512.0,16.0,Iris Xe Graphics,,,764500,2
FUJITSU,LIFEBOOK U7512,1080.0,1920.0,15.6,,,Intel Core i7,1255U,512.0,16.0,Iris Xe Graphics,,,1029400,2
FUJITSU,LIFEBOOK E5512A,1080.0,1920.0,15.6,,IPS,AMD Ryzen 7,5875U,1024.0,32.0,AMD Radeon,,,887400,2
FUJITSU,LIFEBOOK E5512,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,648500,2
FUJITSU,470 G9,1080.0,1920.0,14.0,,IPS,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,484300,2
FUJITSU,LIFEBOOK E5512,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,512.0,16.0,Intel Iris Xe Graphics,,,678400,2
FUJITSU,LIFEBOOK U9312X,1080.0,1920.0,13.3,,IPS,Intel Core i5,1235U,512.0,16.0,Intel Iris Xe Graphics,,,872400,2
FUJITSU,LIFEBOOK U9312,1080.0,1920.0,13.3,,,Intel Core i7,1265U,512.0,16.0,Intel Iris Xe Graphics,,,1316600,2
FUJITSU,LIFEBOOK U9312,1080.0,1920.0,13.3,,,Intel Core i7,1265U,512.0,16.0,Intel Iris Xe Graphics,,,1204200,2
FUJITSU,LIFEBOOK E5512,1080.0,1920.0,15.6,,,Intel Core i7,1255U,512.0,16.0,Intel Iris Xe Graphics,,,686800,2
MSI,PRESTIGE 14 EVO,1080.0,1920.0,14.0,,IPS,Intel Core i5,1135G7,512.0,16.0,Intel Iris Xe Graphics,,,726800,2
MSI,,2160.0,3840.0,14.0,,LED,Intel Core i7,1185G7,1024.0,16.0,Nvidia Geforce GTX 1650 Ti Max-Q,4.0,,1281500,2
MSI,Creator Z16,1600.0,2560.0,16.0,,,Intel Core i7,11800H,1024.0,16.0,Nvidia GeForce RTX 3060,6.0,,1369600,2
MSI,GF63 THIN,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,512.0,16.0,NVIDIA Geforce RTX 3050 Ti 4 GB,4.0,,525200,2
MSI,GF63 THIN,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,512.0,16.0,NVIDIA Geforce RTX 3050 4 GB,4.0,,492800,2
MSI,GF63,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA GeForce RTX 3050 Ti,4.0,,516400,2
MSI,GF63,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,562000,2
MSI,GF63,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA GeForce RTX 3050 Ti,4.0,,546100,2
MSI,Summit E13FlipEvo,1200.0,1920.0,13.4,,IPS,Intel Core i5,1135G7,512.0,16.0,Intel Iris Xe Graphics,,,1017600,2
MSI,Modern 14,1080.0,1920.0,14.0,,IPS,Intel Core i7,1195G7,512.0,8.0,Intel Iris Xe Graphics,,,648400,2
MSI,Summit E13FlipEvo,1200.0,1920.0,13.4,,IPS,Intel Core i5,1155G7,512.0,16.0,Intel Iris Xe Graphics,,,989200,2
MSI,Creator 15,2160.0,3840.0,15.6,,OLED,Intel Core i7,11800H,512.0,16.0,Nvidia GeForce RTX 3060,6.0,,1288100,2
MSI,Creator 17,2160.0,3840.0,17.3,,,Intel Core i7,11800H,1024.0,32.0,NVIDIA Geforce RTX 3080,16.0,,2092300,2
MSI,Modern 14,1080.0,1920.0,14.0,,IPS,Intel Core i5,1155G7,512.0,8.0,Intel Iris Xe Graphics,,,535400,2
MSI,PULSE GL76,1080.0,1920.0,17.3,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA Geforce RTX 3050 Ti 4 GB,4.0,,813200,2
MSI,Summit E15,1080.0,1920.0,15.6,,IPS,Intel Core i7,1185G7,512.0,16.0,Nvidia GeForce GTX 1650 Ti,4.0,,1230400,2
MSI,GF63 Thin,1080.0,1920.0,15.6,,IPS,Intel Core i7,11800H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,686000,2
MSI,GF63 THIN,1080.0,1920.0,15.6,,IPS,Intel Core i7,11800H,512.0,8.0,NVIDIA Geforce RTX 3050 Ti 4 GB,4.0,,678000,2
MSI,GF63 Thin,1080.0,1920.0,15.6,,IPS,Intel Core i7,11800H,512.0,8.0,NVIDIA GeForce RTX 3050 Ti,4.0,,578600,2
MSI,Creator M16,1600.0,2560.0,16.0,,,Intel Core i7,11800H,512.0,16.0,NVIDIA GeForce RTX 3050,4.0,,648400,2
MSI,GS76 Stealth,1080.0,1920.0,17.3,,IPS,Intel Core i7,11800H,512.0,16.0,Nvidia GeForce RTX 3060,6.0,,1441800,2
MSI,GF63 THIN,1080.0,1920.0,15.6,,IPS,Intel Core i7,11800H,512.0,8.0,NVIDIA Geforce RTX 3050 4 GB,4.0,,567000,2
MSI,GF63 Thin,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,522500,2
MSI,PULSE GL66,1080.0,1920.0,15.6,,IPS,Intel Core i7,11800H,512.0,8.0,NVIDIA GeForce RTX 3050 Ti,4.0,,835100,2
MSI,GF63 Thin,1080.0,1920.0,15.6,,IPS,Intel Core i5,10500H,256.0,8.0,NVIDIA GeForce GTX 1650,4.0,,345000,2
MSI,GF63 Thin,1080.0,1920.0,15.6,,IPS,Intel Core i5,10300H,256.0,8.0,NVIDIA GeForce GTX 1650,4.0,,389000,2
MSI,Pulse GL76,1080.0,1920.0,17.3,,IPS,Intel Core i5,11400H,256.0,8.0,NVIDIA GeForce RTX 3050,4.0,,441700,2
MSI,GF63 Thin,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,256.0,8.0,NVIDIA GeForce GTX 1650,4.0,,464600,2
MSI,PULSE GL76,1080.0,1920.0,17.3,,IPS,Intel Core i7,12700H,512.0,8.0,NVIDIA Geforce RTX 3050 4 GB,4.0,,757800,2
MSI,PULSE GL66,1080.0,1920.0,15.6,,IPS,Intel Core i7,12700H,512.0,16.0,NVIDIA Geforce RTX 3060 6 GB,6.0,,800900,2
MSI,GS66,1440.0,2560.0,15.6,,IPS,Intel Core i7,12700H,1024.0,32.0,Nvidia GeForce RTX 3070 Ti,8.0,,1435800,2
MSI,Pulse GL66,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,378200,2
MSI,Creator 15,2400.0,3840.0,15.6,,,Intel Core i7,11800H,1024.0,16.0,Nvidia GeForce RTX 3080,8.0,,1946600,2
MSI,Bravo 15,1080.0,1920.0,15.6,,IPS,AMD Ryzen 7,5800H,512.0,8.0,AMD Radeon RX 5500M,4.0,,866400,2
MSI,Crosshair 17,1440.0,2560.0,17.3,,IPS,Intel Core i7,11800H,512.0,16.0,NVIDIA GeForce RTX 3050,4.0,,937600,2
MSI,PULSE GL66,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA Geforce RTX 3050 Ti 4 GB,4.0,,563500,2
MSI,Laptop Creator Z16,1600.0,2560.0,16.0,,,Intel Core i7,11800H,1024.0,32.0,Nvidia GeForce RTX 3060,6.0,,1637200,2
MSI,PULSE GL66,1080.0,1920.0,15.6,,IPS,Intel Core i5,12500H,512.0,8.0,NVIDIA Geforce RTX 3060 6 GB,6.0,,707800,2
MSI,PULSE GL76,1080.0,1920.0,17.3,,IPS,Intel Core i5,12500H,512.0,16.0,NVIDIA Geforce RTX 3060 6 GB,6.0,,715200,2
MSI,GF63 THIN,1080.0,1920.0,15.6,,IPS,Intel Core i7,11800H,512.0,16.0,NVIDIA Geforce RTX 3050 4 GB,4.0,,608400,2
MSI,GF63 Thin,1080.0,1920.0,15.6,,IPS,Intel Core i5,11400H,256.0,8.0,NVIDIA GeForce RTX 3050 Ti,4.0,,492800,2
MSI,CreatorPro Z16,1600.0,2560.0,16.0,,IPS,Intel Core i7,12700H,1024.0,32.0,Nvidia Geforce RTX A5000,16.0,,2027200,2
MSI,Modern 15,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,512.0,8.0,Intel Arc A370M,4.0,,439600,2
MSI,CreatorPro Z17,1440.0,2560.0,17.0,,IPS,Intel Core i9,12900H,2048.0,64.0,NVIDIA GeForce RTX A5500,16.0,,2752100,2
MSI,GF63,1080.0,1920.0,15.6,,IPS,Intel Core i5,12450H,512.0,16.0,Intel Arc A370M,4.0,,492800,2
MSI,CreatorPro Z16P,1600.0,2560.0,16.0,,IPS,Intel Core i9,12900H,2048.0,64.0,NVIDIA GeForce RTX A5500,16.0,,2672300,2
MSI,Creator Z17,1440.0,2560.0,17.3,,IPS,Intel Core i9,12900H,2048.0,64.0,NVIDIA GeForce RTX3080 Ti,16.0,,2393100,2
MSI,CreatorPro Z16,1600.0,2560.0,16.0,,IPS,Intel Core i7,12700H,1024.0,32.0,Nvidia Geforce RTX A5000,16.0,,2027200,2
MSI,Prestige 15,1080.0,1920.0,15.6,,IPS,Intel Core i7,1280P,1024.0,16.0,NVIDIA GeForce RTX 3050 Ti,4.0,,983100,2
MSI,Pulse GL66,1080.0,1920.0,15.6,,IPS,Intel Core i7,12700H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,594000,2
MSI,Creator Z16P,1600.0,2560.0,16.0,,IPS,Intel Core i7,12700H,1024.0,32.0,NVIDIA GeForce RTX3070 Ti,,,1563800,2
MSI,CreatorPro Z17,1440.0,2560.0,17.0,,IPS,Intel Core i7,12700H,1024.0,32.0,NVIDIA GeForce RTX A3000,12.0,,2113900,2
MSI,Pulse GL66,1080.0,1920.0,15.6,,IPS,Intel Core i5,12500H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,396100,2
MSI,Creator Z16,1600.0,2560.0,16.0,,IPS,Intel Core i7,12700H,512.0,16.0,NVIDIA GeForce RTX 3060,6.0,,1055100,2
MSI,Pulse GL76,1080.0,1920.0,17.3,,IPS,Intel Core i7,12700H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,733800,2
MSI,Stealth GS66,2160.0,3840.0,15.6,,IPS,Intel Core i9,12900H,2048.0,64.0,NVIDIA GeForce RTX3080 Ti,16.0,,2048900,2
MSI,Raider GE67HX,1440.0,2560.0,15.6,,OLED,Intel Core i9,12900HX,2048.0,32.0,NVIDIA GeForce RTX3080 Ti,16.0,,2011600,2
MSI,Pulse GL76,1080.0,1920.0,17.3,,IPS,Intel Core i5,12500H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,442500,2
MSI,Pulse GL76,1080.0,1920.0,17.3,,IPS,Intel Core i7,12700H,512.0,16.0,NVIDIA GeForce RTX 3050 Ti,4.0,,845500,2
MSI,Stealth GS77,1440.0,2560.0,17.3,,IPS,Intel Core i9,12900H,1024.0,32.0,NVIDIA GeForce RTX3070 Ti,8.0,,1754900,2
MSI,Pulse GL76,1080.0,1920.0,17.3,,IPS,Intel Core i5,12500H,512.0,8.0,NVIDIA GeForce RTX 3050 Ti,4.0,,442500,2
MSI,Pulse GL76,1080.0,1920.0,17.3,,IPS,Intel Core i7,12700H,512.0,16.0,NVIDIA GeForce RTX 3050 Ti,4.0,,797600,2
MSI,Pulse GL76,1080.0,1920.0,17.3,,IPS,Intel Core i5,12500H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,442500,2
MSI,Pulse GL66,1080.0,1920.0,15.6,,IPS,Intel Core i5,12500H,512.0,8.0,NVIDIA GeForce RTX 3050 Ti,4.0,,422700,2
MSI,Stealth GS77,2160.0,3840.0,17.3,,IPS,Intel Core i9,12900H,2048.0,64.0,NVIDIA GeForce RTX3080 Ti,16.0,,2277300,2
MSI,Stealth 17M,1080.0,1920.0,17.3,,IPS,Intel Core i5,1240P,512.0,16.0,NVIDIA GeForce RTX 3060,6.0,,879700,2
MSI,Pulse GL66,1080.0,1920.0,15.6,,IPS,Intel Core i7,12700H,512.0,16.0,NVIDIA GeForce RTX 3050 Ti,4.0,,770100,2
MSI,Raider GE66,1080.0,1920.0,15.6,,IPS,Intel Core i9,12900HK,1024.0,32.0,NVIDIA GeForce RTX3070 Ti,,,1475700,2
MSI,Modern 14,1080.0,1920.0,14.0,,IPS,AMD Ryzen 5,5625U,512.0,16.0,AMD Radeon Graphics,,,439600,2
MSI,Sword 17,1080.0,1920.0,17.3,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA GeForce RTX 3050 Ti,4.0,,563500,2
MSI,Sword 15,1080.0,1920.0,15.6,,IPS,Intel Core i7,12700H,512.0,16.0,NVIDIA GeForce RTX 3060,6.0,,759000,2
MSI,Sword 17,1080.0,1920.0,17.3,,IPS,Intel Core i5,11400H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,513300,2
MSI,Modern 14,1080.0,1920.0,14.0,,IPS,AMD Ryzen 5,5625U,512.0,8.0,AMD Radeon Graphics,,,439600,2
MSI,Modern 14,1080.0,1920.0,14.0,,IPS,AMD Ryzen 5,5625U,512.0,16.0,AMD Radeon Graphics,,,439600,2
MSI,Sword 17,1080.0,1920.0,17.3,,IPS,Intel Core i7,11800H,512.0,16.0,NVIDIA GeForce RTX 3050 Ti,4.0,,678000,2
MSI,Sword 17,1080.0,1920.0,17.3,,IPS,Intel Core i5,11400H,512.0,16.0,NVIDIA GeForce RTX 3050 Ti,4.0,,407900,2
MSI,Gaming GF63,1080.0,1920.0,15.6,,,Intel Core i7,12650H,512.0,16.0,NVIDIA GeForce RTX 4050,6.0,,755900,2
MSI,Gaming GF63,1080.0,1920.0,15.6,,,Intel Core i5,12450H,512.0,16.0,NVIDIA GeForce RTX 4050,6.0,,428600,2
MSI,Gaming GF76,1080.0,1920.0,17.3,,,Intel Core i5,11400H,512.0,16.0,NVIDIA GeForce RTX 3050 Max-Q,4.0,,530500,2
MSI,Prestige 15,1080.0,1920.0,15.6,,IPS,Intel Core i5,1240P,512.0,16.0,NVIDIA GeForce RTX 3050,4.0,,745100,2
MSI,Katana 15,1080.0,1920.0,15.6,,,Intel Core i7,12650H,1024.0,16.0,NVIDIA GeForce RTX 4070,8.0,,1072300,2
MSI,Katana 15,1080.0,1920.0,15.6,,,Intel Core i7,13620H,1024.0,16.0,NVIDIA GeForce RTX 4050,6.0,,1008600,2
MSI,Pulse 17,1080.0,1920.0,17.3,,IPS,Intel Core i7,13700H,1024.0,16.0,NVIDIA GeForce RTX 4070,8.0,,1662100,2
MSI,Thin GF63,1080.0,1920.0,15.6,,IPS,Intel Core i5,12450H,512.0,16.0,NVIDIA GeForce RTX 4050,6.0,,431600,2
MSI,Katana 15,1080.0,1920.0,15.6,,IPS,Intel Core i7,12650H,1024.0,16.0,NVIDIA GeForce RTX 4050,6.0,,1082200,2
MSI,Katana 15 B12VGK,1080.0,1920.0,15.6,,IPS,Intel Core i7,12650H,512.0,16.0,NVIDIA GeForce RTX 4070,8.0,,1082200,2
MSI,Cyborg 15,1080.0,1920.0,15.6,,IPS,Intel Core i5,12450H,512.0,16.0,NVIDIA GeForce RTX 4060,8.0,,752100,2
MSI,Katana 17,1080.0,1920.0,17.3,,,Intel Core i7,13620H,1024.0,16.0,NVIDIA GeForce RTX 4060,8.0,,1103200,2
MSI,Katana B12VEK081,1080.0,1920.0,17.3,,,Intel Core i7,12650H,1024.0,16.0,NVIDIA GeForce RTX 4050,6.0,,1187000,2
MSI,BRAVO 15,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,5600H,512.0,8.0,AMD Radeon Rx 6500M 4 GB,4.0,,495700,2
MSI,Alpha 17,1080.0,1920.0,17.3,,IPS,AMD Ryzen 9,5900HX,512.0,16.0,AMD Radeon Rx 6600M,8.0,,812200,2
MSI,Katana,1080.0,1920.0,17.3,,IPS,Intel Core i7,11800H,512.0,16.0,NVIDIA GeForce RTX 3070,8.0,,792300,2
MSI,,1080.0,1920.0,15.6,,,AMD Ryzen 5,7530U,512.0,8.0,AMD Radeon Graphics,,,443400,2
MSI,,1080.0,1920.0,15.6,,,Intel Core i7,12650H,512.0,16.0,NVIDIA GeForce RTX 3070,8.0,,1135000,2
MSI,Prestige 14 EVO,1200.0,1920.0,14.0,,,Intel Core i5,13500H,512.0,16.0,Intel Iris Xe Graphics,,,761300,2
MSI,Summit E14 Flip Evo,1200.0,1920.0,16.0,,,Intel Core i7,1360P,1024.0,16.0,Intel Iris Xe Graphics,,,1166800,2
MSI,Prestige 13 Evo,1200.0,1920.0,13.3,,,Intel Core i7,1360P,1024.0,16.0,Intel Iris Xe Graphics,,,1008600,2
MSI,Modern 14,1080.0,1920.0,14.0,,,AMD Ryzen 5,7530U,512.0,8.0,AMD Radeon Graphics,,,388200,2
MSI,Prestige 14EVO,1200.0,1920.0,14.0,,,Intel Core i7,13700H,1024.0,16.0,Intel Iris Xe Graphics,,,977700,2
MSI,Summit E14 Flip Evo,1800.0,2880.0,14.0,,,Intel Core i7,1360P,1024.0,16.0,Intel Iris Xe Graphics,,,1135000,2
MSI,BRAVO 15,1080.0,1920.0,15.6,,,AMD Ryzen 5,7535HS,512.0,16.0,Geforce RTX 3050,6.0,,693100,2
MSI,KATANA 17,1080.0,1920.0,17.3,,,Intel Core i7,13620H,1024.0,16.0,Geforce RTX 4050,6.0,,1072300,2
MSI,BRAVO 15,1080.0,1920.0,15.6,,,AMD Ryzen 5,7535HS,512.0,16.0,Geforce RTX 4060,8.0,,851300,2
MSI,SUMMIT,1600.0,2560.0,16.0,,,Intel Core i7,1360P,2048.0,32.0,Geforce RTX 4050,6.0,,1702600,2
MSI,GAMING VECTOR GP78HX,1600.0,2560.0,17.0,,,Intel Core i9,13950HX,2048.0,32.0,Geforce RTX 4080,12.0,,2144500,2
MSI,PULSE 15,1080.0,1920.0,15.6,,,Intel Core i7,13700H,1024.0,16.0,Geforce RTX 4060,8.0,,1197800,2
